solvability,accuracy,appropriateness,topic,addition,subtraction,multiplication,division,fractions,decimals,no_ops,total_ops,good,question,solution,answer,gpt35,gpt4,llama,llema,mammoth,mathwell,fkgl,ndc,question_length,solution_length
1,1.0,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,"Train A leaves the station heading east at 60 miles per hour. Two hours later, Train B leaves the same station heading east on a parallel track at 80 miles per hour. How many hours after Train B leaves will it catch up to Train A?","def solution():
    # Train A speed is 60 mph
    speed_A = 60
    # Train B speed is 80 mph
    speed_B = 80
    # Train B leaves 2 hours after Train A
    lead_time = 2
    # In those 2 hours, Train A would have covered
    distance_A_start = speed_A * lead_time
    
    # Train B needs to cover the distance Train A has already travelled plus the distance both trains will cover simultaneously. 
    # Let t be the time required for Train B to catch up after it started. We have the equation:
    # speed_A * t = distance_A_start + (speed_B * t)
    # Rearranging the equation to solve for time (t) after Train B leaves:
    # (speed_B - speed_A) * t = distance_A_start
    # Therefore, time (t) is:
    t = distance_A_start / (speed_B - speed_A)
    return t
    
# Call the solution function to find out the answer
hours_to_catch_up = solution()
print(f""Train B will catch up to Train A after {hours_to_catch_up} hours."")",6,0,1,0,0,0,0,4.5,7.83,55,296
1,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1,"Spiderman has been busy fighting crime in New York City. On Monday, he swung through the city and caught 5 thieves. On Tuesday, he caught double the amount he caught on Monday. On Wednesday, he caught 3 fewer than on Tuesday. If he takes a break on Thursday, how many thieves has he caught in total from Monday to Wednesday?

","def solution():
    # Number of thieves Spiderman caught on Monday
    thieves_monday = 5
    # On Tuesday, he caught double the amount of Monday
    thieves_tuesday = thieves_monday * 2
    # On Wednesday, he caught 3 fewer than on Tuesday
    thieves_wednesday = thieves_tuesday - 3
    # Total thieves caught from Monday to Wednesday
    total_thieves = thieves_monday + thieves_tuesday + thieves_wednesday
    return total_thieves",22,0,1,0,0,0,0,3.3,7.13,89,141
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"Captain America is training for a mission and decides to practice his shield throws every morning. He throws his shield 15 times. On the first day of training, he hits the target 9 times out of 15. Each day, he hits the target one more time than the previous day. How many times does he hit the target on the fifth day of training?","def solution():
    # Captain America starts with hitting the target 9 out of 15 times on the first day
    initial_hits = 9
    # Each day he hits the target one more time
    additional_hits_per_day = 1
    # We want to find out how many times he hits the target on the fifth day
    day_to_find = 5
    # The hits on the fifth day is
    hits_on_fifth_day = initial_hits + (additional_hits_per_day * (day_to_find - 1))
    return hits_on_fifth_day

# Let's call the function and print the result
result = solution()
print(f""Captain America hits the target {result} times on the fifth day of training."")",13,0,1,0,0,0,0,4.7,7.23,78,187
1,1.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,"A class is having a pizza party. The teacher orders 5 pizzas. Each pizza is cut into 8 slices. There are 20 students in the class. If each student eats the same number of slices, how many slices of pizza can each student eat?","def solution():
    # The teacher orders 5 pizzas
    pizzas = 5
    # Each pizza is cut into 8 slices
    slices_per_pizza = 8
    # There are 20 students in the class
    students = 20
    
    # Total number of slices
    total_slices = pizzas * slices_per_pizza
    # Slices of pizza per student
    slices_per_student = total_slices // students
    
    return slices_per_student

# Uncomment the following line to test the function:
# print(solution())",2,0,1,0,0,0,0,3.2,7.66,64,151
1,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1,"Anna had 32 scoops of ice cream to sell at her ice cream stand. Throughout the day, she sold some scoops of vanilla and twice as many scoops of chocolate. At the end of the day, she had 8 scoops left. How many scoops of vanilla did she sell?

","def solution():
    # Anna starts with 32 scoops of ice cream
    total_scoops = 32  
    
    # At the end of the day, she has 8 scoops left
    scoops_left = 8
    
    # The scoops she sold are the total scoops minus the scoops left
    scoops_sold = total_scoops - scoops_left
    
    # Let 'v' be the number of vanilla scoops sold
    # Since she sold twice as many chocolate scoops, she sold '2v' chocolate scoops
    # Therefore, scoops_sold = v + 2v 
    # That simplifies to scoops_sold = 3v
    # We solve for 'v' to find the number of vanilla scoops sold
    
    # Solving for 'v'
    vanilla_scoops_sold = scoops_sold / 3
    
    return vanilla_scoops_sold

# Running the function to find the answer
print(solution())",8,0,1,0,0,0,0,2.2,6.18,78,269
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"Superman is helping to move books from the old city library to the new one. He makes 4 trips and carries 300 books each trip. On his last trip, grateful citizens donate an additional 200 books that he also transports. How many books in total did Superman move to the new library?","def solution():
    # Superman makes 4 trips
    trips = 4
    # He carries 300 books each trip
    books_per_trip = 300
    # On the last trip, an additional 200 books are given
    additional_books = 200
    # The total books moved are the books per trip times the number of trips
    # plus the additional books
    total_books_moved = (books_per_trip * (trips - 1)) + (books_per_trip + additional_books)
    # The final answer is
    return total_books_moved

# Call the function and print the result
print(solution())",1400,0,1,0,0,0,0,4.8,8.53,71,168
1,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1,"Hello Kitty has 5 apples. Her friend, Mimmy, has twice as many apples as Hello Kitty. Her other friend, Keroppi, has 6 fewer apples than Mimmy. How many apples do they have together?","def solution():
    # Hello Kitty has 5 apples
    hello_kitty_apples = 5
    # Mimmy has twice as many apples as Hello Kitty
    mimmy_apples = hello_kitty_apples * 2
    # Keroppi has 6 fewer apples than Mimmy
    keroppi_apples = mimmy_apples - 6
    # The total number of apples is
    total_apples = hello_kitty_apples + mimmy_apples + keroppi_apples
    return total_apples",19,0,1,0,0,0,0,5.3,6.92,58,146
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"In a basketball game, Steph Curry made 9 successful three-point shots and 7 successful two-point shots. If a three-point shot is worth 3 points and a two-point shot is worth 2 points, how many total points did Steph Curry score?","def solution():
    # Steph Curry made 9 successful three-point shots
    three_point_shots = 9
    # He made 7 successful two-point shots
    two_point_shots = 7
    
    # A three-point shot is worth 3 points
    three_point_value = 3
    # A two-point shot is worth 2 points
    two_point_value = 2
    
    # Calculate the total points from three-point shots
    total_three_point_score = three_point_shots * three_point_value
    # Calculate the total points from two-point shots
    total_two_point_score = two_point_shots * two_point_value
    
    # The total points scored is the sum of the points from three- and two-point shots
    total_points = total_three_point_score + total_two_point_score
    
    # The answer is
    return total_points",41,0,1,0,0,0,0,8.7,8.97,61,235
1,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"Tim ordered a pizza with 8 slices. He invited 3 friends over and they ate some slices. If there were only 2 slices left, how many slices did Tim and his friends eat?","def solution():
    #Total number of pizza slices
    total_slices = 8
    #Number of slices left
    slices_left = 2
    #Subtract the number of slices left from the total number to find out how many were eaten
    slices_eaten = total_slices - slices_left
    return slices_eaten",6,0,1,0,0,0,0,2.9,8.49,47,89
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,"Taylor Swift has released 10 albums. If each album has an average of 13 songs, and she decides to create a special playlist featuring 5 songs from each album, how many songs will be on the playlist?","def solution():
    # Taylor Swift has released 10 albums
    number_of_albums = 10
    # She decides to put 5 songs from each album on the playlist
    songs_per_album_on_playlist = 5
    # Calculating the total songs on the playlist
    total_songs = number_of_albums * songs_per_album_on_playlist
    return total_songs

# Calling the function and printing the result
print(solution())",50,0,1,0,0,0,0,7.0,10.53,50,120
1,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,"Two trains are on the same track and are traveling toward each other. Train A is moving at 70 miles per hour and Train B is moving at 80 miles per hour. If the trains are currently 450 miles apart, how long will it take before they meet?","def solution():
    # Train A is moving at 70 miles per hour
    speed_of_train_A = 70
    # Train B is moving at 80 miles per hour
    speed_of_train_B = 80
    # The trains are 450 miles apart
    distance_apart = 450

    # They are moving towards each other so we add their speeds
    combined_speed = speed_of_train_A + speed_of_train_B
    
    # The time it takes for the trains to meet is distance divided by speed
    time_until_meet = distance_apart / combined_speed
    
    # The answer is the time until they meet
    return time_until_meet

# Call the function and print the result
print(solution())",3,0,1,0,0,0,0,4.8,7.39,61,192
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,"Captain Marvel is helping to organize a superhero meeting. If there are 5 tables, and she places 8 action figures on each table for decoration, how many action figures has she used in total?","def solution():
    # There are 5 tables at the superhero meeting
    tables = 5
    # Captain Marvel places 8 action figures on each table
    action_figures_per_table = 8
    # Calculate the total number of action figures used
    total_action_figures = tables * action_figures_per_table
    # Return the total number of action figures
    return total_action_figures",40,0,1,0,0,0,0,8.7,10.05,45,100
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,"In a magical forest, a group of unicorns is playing. There are 15 unicorns total. Some unicorns have purple manes while the rest have silver manes. If there are twice as many silver-maned unicorns as there are purple-maned unicorns, how many purple-maned unicorns are there?

","def solution():
    # Total number of unicorns
    total_unicorns = 15
    # Let x be the number of purple-maned unicorns
    # Then the number of silver-maned unicorns is 2*x (since there are twice as many)
    # So the equation is: x + 2*x = total_unicorns
    # Solving for x we get: 3*x = total_unicorns
    # Now we divide both sides by 3 to find x
    purple_maned_unicorns = total_unicorns / 3
    return purple_maned_unicorns

# Calling the function
number_of_purple_maned_unicorns = solution()
print(f""There are {number_of_purple_maned_unicorns} purple-maned unicorns."")",5,0,1,0,0,0,0,5.3,6.65,89,213
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"Black Panther has 80 Vibranium shards. He gives 10 shards to Shuri for her inventions, 15 shards to the Dora Milaje for their armor, and uses 20 shards to repair his Black Panther suit. How many Vibranium shards does Black Panther have left?","def solution():
    # Black Panther starts with 80 Vibranium shards
    initial_shards = 80
    # He gives 10 shards to Shuri
    shards_shuri = 10
    # He gives 15 shards to the Dora Milaje
    shards_dora_milaje = 15
    # He uses 20 shards to repair his suit
    shards_suit_repair = 20
    # To find the remaining shards, subtract the shards given and used from the initial amount
    remaining_shards = initial_shards - shards_shuri - shards_dora_milaje - shards_suit_repair
    # The answer is the number of shards remaining
    return remaining_shards

# Call the function to find out how many shards Black Panther has left
leftover_shards = solution()
print(f""Black Panther has {leftover_shards} Vibranium shards left."")",35,0,1,0,0,0,0,6.5,9.49,76,239
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"Steve is playing Minecraft and has collected 64 blocks of iron ore, 32 blocks of gold ore, and 16 blocks of diamond ore. He uses a furnace to smelt them into ingots. Each block of iron ore gives him 1 iron ingot, each block of gold ore gives him 1 gold ingot, and each block of diamond ore gives him 1 diamond. How many ingots and diamonds does Steve have in total after smelting them all?","def solution():
    # Number of blocks of iron ore Steve has collected
    iron_ore_blocks = 64
    # Number of blocks of gold ore Steve has collected
    gold_ore_blocks = 32
    # Number of blocks of diamond ore Steve has collected
    diamond_ore_blocks = 16
    
    # Smelting yields one ingot or diamond per ore block
    # Therefore, after smelting all the ores, Steve will have
    iron_ingots = iron_ore_blocks
    gold_ingots = gold_ore_blocks
    diamonds = diamond_ore_blocks
    
    # The answer is the total number of ingots and diamonds
    total_ingots_and_diamonds = iron_ingots + gold_ingots + diamonds
    return total_ingots_and_diamonds

# Call the function and print the result
print(solution())",112,0,1,0,0,0,0,7.2,8.32,107,222
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"In Dr. Park's Jurassic era simulation, she observed that the number of Stegosauruses was triple the number of Velociraptors. The simulation contained 8 Velociraptors. If the simulation also included 5 Triceratops and twice as many Pterodactyls as Triceratops, how many dinosaurs were there in total?

","def solution():
    # Number of Velociraptors
    velociraptors = 8
    # Stegosauruses are triple the number of Velociraptors
    stegosauruses = 3 * velociraptors
    # There are 5 Triceratops
    triceratops = 5
    # There are twice as many Pterodactyls as Triceratops
    pterodactyls = 2 * triceratops
    # Total number of dinosaurs
    total_dinosaurs = velociraptors + stegosauruses + triceratops + pterodactyls
    # The answer is
    return total_dinosaurs

# Call the function and print the result to confirm
print(solution())",47,0,1,0,0,0,0,9.1,10.35,89,192
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"Spiderman has 45 minutes to defeat villains at three different places. It takes him 12 minutes to defeat the villain at the first place, 15 minutes at the second place, and he needs to spend the rest of the time defeating the villain at the third place. How many minutes does he spend at the third place?","def solution():
    # Total time Spiderman has
    total_time = 45
    # Time spent at the first place
    first_place_time = 12
    # Time spent at the second place
    second_place_time = 15
    # Time for the third place is what's left from total time
    third_place_time = total_time - first_place_time - second_place_time
    # The answer is the time spent at the third place
    return third_place_time",18,0,1,0,0,0,0,7.2,7.63,75,122
1,1.0,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"LeBron James scored 35 points in a basketball game. The following game, he scored double the previous game's points minus 5 points. How many points did LeBron score in the second game?","def solution():
    # LeBron scored 35 points in the first game
    first_game_points = 35
    # He scored double the points minus 5 in the second game
    second_game_points = (first_game_points * 2) - 5
    # The answer is
    result = second_game_points
    return result",65,0,1,0,0,0,0,3.9,9.1,46,85
1,1.0,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"A lacrosse coach is planning a practice session, and he has 50 lacrosse balls. He decides to split them evenly among 5 practice stations. During the practice, 2 of the stations lose 3 balls each. How many balls remain in total after the loss?","def solution():
    # The coach starts with 50 lacrosse balls
    initial_balls = 50
    # There are 5 practice stations
    stations = 5
    # Each station gets an equal number of balls
    balls_per_station = initial_balls / stations
    # 2 stations lose 3 balls each
    lost_balls = 2 * 3
    # Subtract the lost balls from the initial total
    remaining_balls = initial_balls - lost_balls
    # The answer is
    result = remaining_balls
    return result",44,0,1,0,0,0,0,4.0,9.21,62,138
1,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1,"There are five Power Rangers, and they each have a different number of Power Coins. The Red Ranger has 5 Power Coins, the Blue Ranger has 7 Power Coins, and the Yellow Ranger has 3 less than the Blue Ranger. The Green Ranger has twice as many as the Yellow Ranger. The Pink Ranger has 1 more than the Red Ranger. How many Power Coins do the Power Rangers have in total?","def solution():
    # The Red Ranger has 5 Power Coins
    red_ranger_coins = 5
    # The Blue Ranger has 7 Power Coins
    blue_ranger_coins = 7
    # The Yellow Ranger has 3 less than the Blue Ranger
    yellow_ranger_coins = blue_ranger_coins - 3
    # The Green Ranger has twice as many as the Yellow Ranger
    green_ranger_coins = yellow_ranger_coins * 2
    # The Pink Ranger has 1 more than the Red Ranger
    pink_ranger_coins = red_ranger_coins + 1
    # The total number of Power Coins is
    total_coins = red_ranger_coins + blue_ranger_coins + yellow_ranger_coins + green_ranger_coins + pink_ranger_coins
    return total_coins

# Call the function and print the result
print(solution())",30,0,1,0,0,0,0,4.2,6.11,102,247
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,"A cheerleading squad is performing at a basketball game. If each cheerleader does 8 flips and there are 6 cheerleaders on the team, how many flips are performed in total?","def solution():
    # There are 6 cheerleaders on the squad
    cheerleaders = 6
    # Each cheerleader performs 8 flips
    flips_per_cheerleader = 8
    # The total number of flips performed is
    total_flips = cheerleaders * flips_per_cheerleader
    return total_flips",48,0,1,0,0,0,0,6.8,10.17,45,93
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,"At a cheerleading competition, the Dragonflies squad is performing a pyramid formation that requires 3 cheerleaders at the base, 2 cheerleaders on the second level, and 1 cheerleader at the top. After the performance, they decide to do a larger pyramid for their final pose that uses twice as many cheerleaders at each level. How many cheerleaders are needed for the larger pyramid?","def solution():
    # Number of cheerleaders at the base level for the initial pyramid
    base_cheerleaders_initial = 3
    # Number of cheerleaders at the second level for the initial pyramid
    second_level_cheerleaders_initial = 2
    # Number of cheerleaders at the top for the initial pyramid
    top_cheerleader_initial = 1
    
    # The final pyramid has twice as many cheerleaders at each level
    # Calculating the number of cheerleaders for the larger pyramid
    base_cheerleaders_final = base_cheerleaders_initial * 2
    second_level_cheerleaders_final = second_level_cheerleaders_initial * 2
    top_cheerleader_final = top_cheerleader_initial * 2
    
    # Total cheerleaders needed for the larger pyramid
    total_cheerleaders_final = base_cheerleaders_final + second_level_cheerleaders_final + top_cheerleader_final
    
    # The answer is
    return total_cheerleaders_final

# Calling the function to get the result
number_of_cheerleaders = solution()
print(f""The number of cheerleaders needed for the larger pyramid is: {number_of_cheerleaders}"")",12,0,1,0,0,0,0,11.5,9.44,93,332
1,1.0,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"In a soccer tournament, the Eagles scored twice as many goals as the Panthers. The Panthers scored 5 goals less than the Tigers, and the Tigers scored 12 goals. How many goals did the Eagles score?","def solution():
    # The Tigers scored 12 goals
    goals_tigers = 12
    # The Panthers scored 5 less than the Tigers
    goals_panthers = goals_tigers - 5
    # The Eagles scored twice as many as the Panthers
    goals_eagles = goals_panthers * 2
    # The answer is the number of goals scored by the Eagles
    return goals_eagles

# Example usage:
# print(solution())
# Output should be the number of goals Eagles scored",14,0,1,0,0,0,0,3.3,8.18,54,135
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"Black Panther has collected 50 units of Vibranium. Shuri, his sister, uses 15 units to upgrade his suit. Then, Black Panther mines 10 more units from the Great Mound. Later, he donates 20 units to the Wakandan Outreach Program. How many units of Vibranium does Black Panther have now?","def solution():
    # Black Panther starts with 50 units of Vibranium
    initial_vibranium = 50
    
    # Shuri uses 15 units for the suit upgrade
    suit_upgrade = 15
    
    # Subtract the used Vibranium units for the suit upgrade from the initial amount
    remaining_vibranium_after_upgrade = initial_vibranium - suit_upgrade
    
    # Black Panther mines 10 more units
    new_mined_vibranium = 10
    
    # Add the newly mined Vibranium to the remaining amount after the suit upgrade
    total_vibranium_after_mining = remaining_vibranium_after_upgrade + new_mined_vibranium
    
    # Black Panther donates 20 units to the outreach program
    donation = 20
    
    # Subtract the donated Vibranium from the total after mining
    final_vibranium = total_vibranium_after_mining - donation
    
    # The final amount of Vibranium Black Panther has is the result
    return final_vibranium",25,0,1,0,0,0,0,4.8,9.92,84,294
1,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1,"Superman is helping to rebuild a bridge. The bridge needs a total of 120 steel beams. On the first day, Superman places 30 beams. Each following day, he doubles the amount of beams he places from the previous day. How many more beams does Superman need to place after the second day?","def solution():
    # On the first day, Superman places 30 beams.
    beams_day_one = 30
    # On the second day, he doubles the number of beams from the previous day.
    beams_day_two = beams_day_one * 2
    # Total beams needed for the bridge.
    total_beams_needed = 120
    # Beams placed after the second day is the sum of beams placed on day one and day two.
    beams_placed_after_day_two = beams_day_one + beams_day_two
    # The answer is the remaining beams needed after the second day.
    result = total_beams_needed - beams_placed_after_day_two
    return result",30,0,1,0,0,0,0,3.8,7.19,73,190
1,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"In a Fortnite match, Max collected 300 wood, 200 brick, and 100 metal for building materials. During a battle, he used 50 wood, 30 brick, and 20 metal. How many building materials does Max have left of each type?","def solution():
    # Max's initial materials
    wood_collected = 300
    brick_collected = 200
    metal_collected = 100
    
    # Materials used during a battle
    wood_used = 50
    brick_used = 30
    metal_used = 20
    
    # Calculate the materials left after the battle
    wood_left = wood_collected - wood_used
    brick_left = brick_collected - brick_used
    metal_left = metal_collected - metal_used
    
    # The answer is a tuple containing materials left (wood, brick, metal)
    result = (wood_left, brick_left, metal_left)
    return result","(250, 170, 80)",0,1,0,0,0,0,6.0,8.73,66,179
1,1.0,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"In the game of Fortnite, Jamie finds 3 treasure chests. Each chest contains 50 gold coins. During the game, she spends 120 gold coins on upgrades. How many gold coins does Jamie have left at the end of the game?

```python
def solution():
    # Jamie finds 3 treasure chests
    chests = 3
    # Each chest contains 50 gold coins
    coins_per_chest = 50
    # Total coins Jamie finds
    total_coins_found = chests * coins_per_chest
    # She spends 120 gold coins on upgrades
    coins_spent = 120
    # The number of gold coins left at the end of the game is
    result = total_coins_found - coins_spent
    return result

# Call the function to get the result
coins_left = solution()
print(f""Jamie has {coins_left} gold coins left at the end of the game."")
```

This function calculates the total number of gold coins Jamie finds (3 chests * 50 coins per chest), then subtracts the amount she spends on upgrades. The answer is returned, giving the number of coins she has left.","def solution():
    # Jamie finds 3 treasure chests
    chests = 3
    # Each chest contains 50 gold coins
    coins_per_chest = 50
    # Total coins Jamie finds
    total_coins_found = chests * coins_per_chest
    # She spends 120 gold coins on upgrades
    coins_spent = 120
    # The number of gold coins left at the end of the game is
    result = total_coins_found - coins_spent
    return result

# Call the function to get the result
coins_left = solution()
print(f""Jamie has {coins_left} gold coins left at the end of the game."")",30,0,1,0,0,0,0,8.1,7.54,317,187
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,Super Mario collected 120 coins while playing through the Mushroom Kingdom. He spent 50 coins to buy a power-up and another 30 coins on a 1-up mushroom. How many coins does Super Mario have left?,"def solution():
    # Super Mario initially collected 120 coins
    total_coins = 120
    # He spent 50 coins on a power-up
    power_up_cost = 50
    # He spent another 30 coins on a 1-up mushroom
    one_up_mushroom_cost = 30
    # To find out how many coins he has left, we subtract the coins spent from the total
    coins_left = total_coins - power_up_cost - one_up_mushroom_cost
    # The answer is the amount of coins left
    return coins_left",40,0,1,0,0,0,0,4.3,8.73,59,158
1,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,"Two trains are traveling towards each other on parallel tracks. Train A is traveling at 40 miles per hour, and Train B is traveling at 60 miles per hour. They start off 200 miles apart. After how many hours will they meet?","def solution():
    # Train A speed
    train_a_speed = 40  # in miles per hour
    # Train B speed
    train_b_speed = 60  # in miles per hour
    # Initial distance between the trains
    initial_distance = 200  # in miles
    
    # The relative speed at which the trains are closing in on each other
    closing_speed = train_a_speed + train_b_speed  # in miles per hour
    
    # The time it takes for the trains to meet is the initial distance
    # divided by the closing speed
    time_to_meet = initial_distance / closing_speed  # in hours
    
    # The answer is
    return time_to_meet

# Calling the function to test
print(solution())",2,0,1,0,0,0,0,3.8,8.29,58,191
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,"Jenny is baking chocolate chip cookies for a school bake sale. She has enough dough to make 60 cookies. If she puts 5 chocolate chips in each cookie, how many chocolate chips will she need in total?","def solution():
    # Jenny has enough dough to make 60 cookies
    number_of_cookies = 60
    # She puts 5 chocolate chips in each cookie
    chips_per_cookie = 5
    # The total number of chocolate chips needed is
    total_chocolate_chips = number_of_cookies * chips_per_cookie
    return total_chocolate_chips

# Call the function and print the result
print(solution())",300,0,1,0,0,0,0,3.4,6.81,57,122
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1,"Taylor Swift decides to give a special concert to her fans. Initially, 500 tickets are sold. However, the demand was so high, 300 more tickets were released and subsequently sold out. Each ticket cost $150. At the end of the concert, Taylor plans to donate 10% of the total sales to a charity. How much money does she donate to charity?

","def solution():
    # Initially sold tickets
    initial_tickets = 500
    # Additional tickets sold due to high demand
    additional_tickets = 300
    # Each ticket costs $150
    ticket_cost = 150
    # Total number of tickets sold
    total_tickets = initial_tickets + additional_tickets
    # Total sales amount
    total_sales = total_tickets * ticket_cost
    # Taylor plans to donate 10% of the total sales
    charity_donation = total_sales * 0.10
    # Return the amount donated to charity
    return charity_donation

# Uncomment the line below to test the function
# print(solution())",12000,0,1,0,0,0,0,4.9,9.06,94,184
1,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1,"Captain Marvel is helping to organize a space race. There are 5 planets participating in the race. Earth has prepared 3 spaceships, Mars has prepared 4, Jupiter has doubled what Earth and Mars have combined, and Saturn has 2 fewer spaceships than Jupiter. How many spaceships has Neptune prepared if the total number of spaceships in the race is 40?","def solution():
    # Earth has prepared 3 spaceships
    earth_spaceships = 3
    # Mars has prepared 4 spaceships
    mars_spaceships = 4
    # Jupiter has double the combined spaceships of Earth and Mars
    jupiter_spaceships = (earth_spaceships + mars_spaceships) * 2
    # Saturn has 2 fewer spaceships than Jupiter
    saturn_spaceships = jupiter_spaceships - 2
    # Total number of spaceships in the race is 40
    total_spaceships = 40
    # Spaceships that Neptune has prepared
    neptune_spaceships = total_spaceships - (earth_spaceships + mars_spaceships + jupiter_spaceships + saturn_spaceships)
    # The answer is
    return neptune_spaceships

# Example call to the function
neptune_fleet = solution()
print(""Neptune has prepared {} spaceships for the race."".format(neptune_fleet))",7,0,1,0,0,0,0,6.8,9.64,87,248
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,"Mrs. Johnson baked 60 cookies for the school bake sale. If she splits the cookies into bags with 5 cookies each, how many bags of cookies can she make?","def solution():
    # Mrs. Johnson has 60 cookies
    total_cookies = 60
    # Each bag contains 5 cookies
    cookies_per_bag = 5
    # To find out how many bags she can make, we divide the total number of cookies by the number of cookies in each bag
    num_bags = total_cookies / cookies_per_bag
    return num_bags",12,0,1,0,0,0,0,4.2,8.17,42,97
1,1.0,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1,Mrs. Smith baked 60 cookies for the bake sale. She sold 2/3 of them in the morning and the rest in the afternoon. How many cookies did Mrs. Smith sell in the afternoon?,"def solution():
    # Mrs. Smith baked 60 cookies
    total_cookies = 60
    # She sold 2/3 of them in the morning
    morning_fraction = 2 / 3
    morning_cookies_sold = total_cookies * morning_fraction
    # The number of cookies sold in the afternoon is the rest of the cookies
    afternoon_cookies_sold = total_cookies - morning_cookies_sold
    # The answer is
    result = afternoon_cookies_sold
    return result",20,0,1,0,0,0,0,1.8,6.92,46,131
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"The cheerleading team is making personalized ribbons for a competition. They start with 150 ribbons. If each squad member makes 5 ribbons and there are 10 members on the team, how many ribbons will they have in total?","def solution():
    #Initial number of ribbons
    initial_ribbons = 150
    #Each member makes 5 ribbons
    ribbons_per_member = 5
    #There are 10 members on the team
    team_members = 10
    #The total number of ribbons made by the team is
    ribbons_made = ribbons_per_member * team_members
    #The total number of ribbons in the end will be
    result = initial_ribbons + ribbons_made
    return result",200,0,1,0,0,0,0,5.9,8.84,59,137
1,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1,A soccer team has played 15 games this season. They won twice as many games as they lost and tied 3 games. How many games did the soccer team win?,"def solution():
    # Total games played
    total_games = 15
    # Tied games
    tied_games = 3
    # Let's assume the number of lost games is x
    # Therefore, the number of won games is 2*x
    # The total number of games is the sum of won, lost, and tied games: 2*x + x + 3 = 15
    
    # To find the number of lost games (x), we first isolate x in the equation:
    # 3*x + 3 = 15
    # 3*x = 15 - 3
    # 3*x = 12
    # x = 12 / 3
    lost_games = (total_games - tied_games) / 3
    
    # Since the team won twice as many as they lost, we simply double the number of lost games to find the number of won games
    won_games = 2 * lost_games
    return int(won_games)

# Call the function to get the number of games the soccer team won
games_won = solution()
print(f'The soccer team won {games_won} games.')",8,0,1,0,0,0,0,1.3,7.29,39,291
